Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
FDQ59,9.8,Regular,0.056500895,Breads,85.8908,OUT045,Small,Tier 2,Supermarket Type1,1845.5976,20,Food
NCZ53,9.6,Non-Edible,0.024576875,Health and Hygiene,186.6214,OUT018,Medium,Tier 3,Supermarket Type2,1884.214,13,Non-Consumable
FDZ33,12.857645184136183,Low Fat,0.188038372,Snack Foods,146.4076,OUT019,Small,Tier 1,Grocery Store,147.8076,37,Food
FDD34,7.945,Low Fat,0.015908485,Snack Foods,161.421,OUT045,Small,Tier 2,Supermarket Type1,3425.541,20,Food
NCM06,7.475,Non-Edible,0.075845634,Household,156.0656,OUT049,Medium,Tier 1,Supermarket Type1,1853.5872,23,Non-Consumable
FDY43,14.85,Low Fat,0.098803088,Fruits and Vegetables,169.7474,OUT018,Medium,Tier 3,Supermarket Type2,673.7896,13,Food
DRM23,16.6,Low Fat,0.227189581,Hard Drinks,173.9422,OUT010,Small,Tier 3,Grocery Store,172.4422,24,Drinks
FDT20,10.5,Low Fat,0.041459804,Fruits and Vegetables,39.2164,OUT049,Medium,Tier 1,Supermarket Type1,540.6296,23,Food
FDG46,8.63,Regular,0.032882271,Snack Foods,113.5518,OUT013,High,Tier 3,Supermarket Type1,2732.4432,35,Food
FDH10,21.0,Low Fat,0.049583899,Snack Foods,193.8478,OUT017,Small,Tier 2,Supermarket Type1,1162.4868,15,Food
FDF24,15.5,Regular,0.02536567,Baking Goods,82.7934,OUT035,Small,Tier 2,Supermarket Type1,1228.401,18,Food
FDG57,14.7,Low Fat,0.07229836,Fruits and Vegetables,48.2034,OUT046,Small,Tier 1,Supermarket Type1,874.8612,25,Food
FDN44,13.15,Low Fat,0.022924552,Fruits and Vegetables,157.892,OUT017,Small,Tier 2,Supermarket Type1,1917.504,15,Food
FDD32,17.7,Regular,0.040897932,Fruits and Vegetables,82.6276,OUT013,High,Tier 3,Supermarket Type1,731.0484,35,Food
FDI04,12.857645184136183,Regular,0.127660257,Frozen Foods,198.5426,OUT019,Small,Tier 1,Grocery Store,790.9704,37,Food
FDA56,9.21,Low Fat,0.008764786,Fruits and Vegetables,123.1414,OUT046,Small,Tier 1,Supermarket Type1,4264.449,25,Food
DRG51,12.1,Low Fat,0.011604894,Dairy,166.0526,OUT017,Small,Tier 2,Supermarket Type1,1480.0734,15,Drinks
FDZ04,9.31,Low Fat,0.038169783,Frozen Foods,64.551,OUT017,Small,Tier 2,Supermarket Type1,1581.275,15,Food
FDT13,14.85,Low Fat,0.018568129,Canned,188.2214,OUT035,Small,Tier 2,Supermarket Type1,3014.7424,18,Food
FDY56,12.857645184136183,Regular,0.062109174,Fruits and Vegetables,223.7062,OUT027,Medium,Tier 3,Supermarket Type3,4965.5364,37,Food
FDB51,6.92,Low Fat,0.038671588,Dairy,64.2852,OUT017,Small,Tier 2,Supermarket Type1,438.0964,15,Food
NCY29,13.65,Non-Edible,0.077169841,Health and Hygiene,55.593,OUT013,High,Tier 3,Supermarket Type1,282.965,35,Non-Consumable
FDL34,16.0,Low Fat,0.041028937,Snack Foods,142.6496,OUT045,Small,Tier 2,Supermarket Type1,1834.9448,20,Food
NCQ38,16.35,Non-Edible,0.013387211,Others,105.628,OUT049,Medium,Tier 1,Supermarket Type1,1065.28,23,Non-Consumable
NCR41,12.857645184136183,Non-Edible,0.017936715,Health and Hygiene,93.7094,OUT027,Medium,Tier 3,Supermarket Type3,4189.2136,37,Non-Consumable
FDY24,4.88,Regular,0.223440258,Baking Goods,52.2298,OUT010,Small,Tier 3,Grocery Store,161.7894,24,Food
NCA42,6.965,Non-Edible,0.0,Household,159.6604,OUT045,Small,Tier 2,Supermarket Type1,3327.6684,20,Non-Consumable
FDB11,16.0,Low Fat,0.060942632,Starchy Foods,225.6404,OUT049,Medium,Tier 1,Supermarket Type1,2925.5252,23,Food
FDG26,18.85,Low Fat,0.042641788,Canned,257.833,OUT035,Small,Tier 2,Supermarket Type1,5382.993,18,Food
FDH24,20.7,Low Fat,0.021427082,Baking Goods,156.5288,OUT035,Small,Tier 2,Supermarket Type1,1571.288,18,Food
FDX44,9.3,Low Fat,0.042930789,Fruits and Vegetables,88.5172,OUT013,High,Tier 3,Supermarket Type1,1427.4752,35,Food
FDT52,9.695,Regular,0.047697859,Frozen Foods,244.6144,OUT017,Small,Tier 2,Supermarket Type1,2695.1584,15,Food
FDT04,17.25,Low Fat,0.10764721,Frozen Foods,39.3822,OUT017,Small,Tier 2,Supermarket Type1,314.2576,15,Food
FDO58,19.6,Low Fat,0.039577173,Snack Foods,166.1526,OUT046,Small,Tier 1,Supermarket Type1,2960.1468,25,Food
FDR60,14.3,Low Fat,0.130415118,Baking Goods,75.9328,OUT046,Small,Tier 1,Supermarket Type1,1158.492,25,Food
NCL54,12.6,Non-Edible,0.082921642,Household,175.2054,OUT045,Small,Tier 2,Supermarket Type1,3502.108,20,Non-Consumable
FDW50,13.1,Low Fat,0.075515154,Dairy,167.2158,OUT013,High,Tier 3,Supermarket Type1,3008.0844,35,Food
FDK43,12.857645184136183,Low Fat,0.046994717,Meat,125.802,OUT019,Small,Tier 1,Grocery Store,253.004,37,Food
FDQ32,17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,OUT018,Medium,Tier 3,Supermarket Type2,866.8716,13,Food
FDE29,8.905,Low Fat,0.143129124,Frozen Foods,58.8878,OUT046,Small,Tier 1,Supermarket Type1,1151.1682,25,Food
NCN07,18.5,Non-Edible,0.034013539,Others,133.2284,OUT045,Small,Tier 2,Supermarket Type1,2768.3964,20,Non-Consumable
FDB37,20.25,Regular,0.022921735,Baking Goods,240.7538,OUT013,High,Tier 3,Supermarket Type1,3364.9532,35,Food
FDD21,10.3,Regular,0.030616757,Fruits and Vegetables,112.7176,OUT049,Medium,Tier 1,Supermarket Type1,343.5528,23,Food
FDX16,17.85,Low Fat,0.06575528,Frozen Foods,151.505,OUT013,High,Tier 3,Supermarket Type1,2546.685,35,Food
FDN46,7.21,Regular,0.144856342,Snack Foods,100.5332,OUT049,Medium,Tier 1,Supermarket Type1,1127.8652,23,Food
FDV28,16.1,Regular,0.267352587,Frozen Foods,34.9558,OUT010,Small,Tier 3,Grocery Store,67.9116,24,Food
FDR48,12.857645184136183,Low Fat,0.130867413,Baking Goods,150.8024,OUT027,Medium,Tier 3,Supermarket Type3,4402.2696,37,Food
FDW37,12.857645184136183,Low Fat,0.123449671,Canned,89.7488,OUT027,Medium,Tier 3,Supermarket Type3,1901.5248,37,Food
FDV40,17.35,Low Fat,0.014689006,Frozen Foods,74.5038,OUT035,Small,Tier 2,Supermarket Type1,739.038,18,Food
FDZ57,10.0,Regular,0.037918142,Snack Foods,129.6994,OUT018,Medium,Tier 3,Supermarket Type2,1413.4934,13,Food
FDY46,18.6,Low Fat,0.047964395,Snack Foods,185.0898,OUT049,Medium,Tier 1,Supermarket Type1,2993.4368,23,Food
FDX45,16.75,Low Fat,0.105018817,Snack Foods,155.263,OUT049,Medium,Tier 1,Supermarket Type1,1721.093,23,Food
FDB33,17.75,Low Fat,0.014577412,Fruits and Vegetables,160.7262,OUT035,Small,Tier 2,Supermarket Type1,2864.2716,18,Food
FDT58,9.0,Low Fat,0.143870574,Snack Foods,169.4816,OUT010,Small,Tier 3,Grocery Store,503.3448,24,Food
FDM39,6.42,Low Fat,0.053553794,Dairy,178.6002,OUT049,Medium,Tier 1,Supermarket Type1,3582.004,23,Food
NCY41,16.75,Non-Edible,0.075889215,Health and Hygiene,37.6532,OUT045,Small,Tier 2,Supermarket Type1,575.2512,20,Non-Consumable
NCL31,7.39,Non-Edible,0.120280989,Others,142.747,OUT046,Small,Tier 1,Supermarket Type1,3149.234,25,Non-Consumable
NCJ31,19.2,Non-Edible,0.182653772,Others,243.0196,OUT046,Small,Tier 1,Supermarket Type1,3374.2744,25,Non-Consumable
FDO23,12.857645184136183,Low Fat,0.25637539,Breads,94.8436,OUT019,Small,Tier 1,Grocery Store,567.2616,37,Food
FDN56,5.46,Regular,0.107036943,Fruits and Vegetables,144.2786,OUT035,Small,Tier 2,Supermarket Type1,288.9572,18,Food
FDF04,17.5,Low Fat,0.0,Frozen Foods,258.3304,OUT013,High,Tier 3,Supermarket Type1,3358.2952,35,Food
FDJ44,12.3,Regular,0.106238768,Fruits and Vegetables,176.1396,OUT013,High,Tier 3,Supermarket Type1,3663.2316,35,Food
FDS50,17.0,Low Fat,0.055545797,Dairy,220.5114,OUT045,Small,Tier 2,Supermarket Type1,5321.0736,20,Food
NCQ41,12.857645184136183,Non-Edible,0.019386057,Health and Hygiene,194.5794,OUT027,Medium,Tier 3,Supermarket Type3,3511.4292,37,Non-Consumable
FDA49,19.7,Low Fat,0.064921764,Canned,88.1198,OUT046,Small,Tier 1,Supermarket Type1,1744.396,25,Food
NCZ06,19.6,Non-Edible,0.094694278,Household,254.9698,OUT017,Small,Tier 2,Supermarket Type1,2536.698,15,Non-Consumable
NCM43,14.5,Non-Edible,0.019554705,Others,162.421,OUT018,Medium,Tier 3,Supermarket Type2,1957.452,13,Non-Consumable
FDH19,19.35,Low Fat,0.033060937,Meat,172.4738,OUT013,High,Tier 3,Supermarket Type1,1911.5118,35,Food
FDS15,9.195,Regular,0.078181964,Meat,106.7596,OUT049,Medium,Tier 1,Supermarket Type1,4098.6648,23,Food
FDO50,16.25,Low Fat,0.0,Canned,90.2804,OUT018,Medium,Tier 3,Supermarket Type2,1653.8472,13,Food
FDJ20,20.7,Regular,0.100583009,Fruits and Vegetables,123.5388,OUT018,Medium,Tier 3,Supermarket Type2,1981.4208,13,Food
NCI31,20.0,Non-Edible,0.136124989,Others,38.319,OUT010,Small,Tier 3,Grocery Store,146.476,24,Non-Consumable
FDU20,12.857645184136183,Regular,0.021353642,Fruits and Vegetables,122.1098,OUT027,Medium,Tier 3,Supermarket Type3,3374.2744,37,Food
DRK13,11.8,Low Fat,0.115167579,Soft Drinks,199.8084,OUT046,Small,Tier 1,Supermarket Type1,2380.9008,25,Drinks
DRJ24,11.8,Low Fat,0.113559058,Soft Drinks,184.2924,OUT045,Small,Tier 2,Supermarket Type1,1850.924,20,Drinks
FDI20,19.1,Low Fat,0.038641968,Fruits and Vegetables,212.1586,OUT045,Small,Tier 2,Supermarket Type1,5909.6408,20,Food
FDF10,15.5,Regular,0.157246634,Snack Foods,145.6418,OUT045,Small,Tier 2,Supermarket Type1,2207.127,20,Food
FDQ45,9.5,Regular,0.010917052,Snack Foods,185.3608,OUT046,Small,Tier 1,Supermarket Type1,2021.3688,25,Food
FDQ10,12.85,Low Fat,0.033172957,Snack Foods,172.0422,OUT035,Small,Tier 2,Supermarket Type1,5345.7082,18,Food
FDM36,11.65,Regular,0.058719726,Baking Goods,171.1422,OUT035,Small,Tier 2,Supermarket Type1,2931.5174,18,Food
FDN12,15.6,Low Fat,0.0,Baking Goods,111.8544,OUT018,Medium,Tier 3,Supermarket Type2,1454.1072,13,Food
FDD50,18.85,Low Fat,0.141524348,Canned,168.4132,OUT013,High,Tier 3,Supermarket Type1,2874.9244,35,Food
FDG17,6.865,Regular,0.035895934,Frozen Foods,244.4486,OUT049,Medium,Tier 1,Supermarket Type1,6353.0636,23,Food
FDY58,11.65,Low Fat,0.039980644,Snack Foods,227.3694,OUT049,Medium,Tier 1,Supermarket Type1,4567.388,23,Food
NCK29,12.857645184136183,Non-Edible,0.0,Health and Hygiene,123.473,OUT019,Small,Tier 1,Grocery Store,369.519,37,Non-Consumable
FDM32,20.5,Low Fat,0.0,Fruits and Vegetables,90.883,OUT010,Small,Tier 3,Grocery Store,89.883,24,Food
FDL46,20.35,Low Fat,0.054056927,Snack Foods,116.8466,OUT046,Small,Tier 1,Supermarket Type1,2356.932,25,Food
FDC51,10.895,Regular,0.009636821,Dairy,121.873,OUT049,Medium,Tier 1,Supermarket Type1,2463.46,23,Food
FDF16,7.3,Low Fat,0.086266286,Frozen Foods,147.2076,OUT049,Medium,Tier 1,Supermarket Type1,1921.4988,23,Food
NCV54,11.1,Non-Edible,0.033081389,Household,116.5124,OUT013,High,Tier 3,Supermarket Type1,1066.6116,35,Non-Consumable
FDE35,7.06,Regular,0.043989429,Starchy Foods,60.2904,OUT045,Small,Tier 2,Supermarket Type1,644.4944,20,Food
FDA23,9.8,Low Fat,0.047178116,Baking Goods,99.4016,OUT035,Small,Tier 2,Supermarket Type1,2428.8384,18,Food
FDI46,9.5,Low Fat,0.074496043,Snack Foods,251.9724,OUT045,Small,Tier 2,Supermarket Type1,2516.724,20,Food
FDZ21,17.6,Regular,0.039189221,Snack Foods,97.341,OUT013,High,Tier 3,Supermarket Type1,965.41,35,Food
DRK13,11.8,Low Fat,0.115819014,Soft Drinks,198.3084,OUT017,Small,Tier 2,Supermarket Type1,4563.3932,15,Drinks
FDX36,9.695,Regular,0.129008866,Baking Goods,226.9404,OUT017,Small,Tier 2,Supermarket Type1,2700.4848,15,Food
FDY22,16.5,Regular,0.160371305,Snack Foods,143.9128,OUT018,Medium,Tier 3,Supermarket Type2,1581.9408,13,Food
FDR32,12.857645184136183,Regular,0.085392428,Fruits and Vegetables,226.7694,OUT027,Medium,Tier 3,Supermarket Type3,6165.9738,37,Food
DRF25,9.0,Low Fat,0.038925251,Soft Drinks,34.919,OUT046,Small,Tier 1,Supermarket Type1,476.047,25,Drinks
FDK20,12.6,Regular,0.041557653,Fruits and Vegetables,124.5072,OUT046,Small,Tier 1,Supermarket Type1,2450.144,25,Food
DRI11,12.857645184136183,Low Fat,0.060237465,Hard Drinks,115.9834,OUT019,Small,Tier 1,Grocery Store,345.5502,37,Drinks
FDH05,14.35,Regular,0.091098018,Frozen Foods,233.5984,OUT045,Small,Tier 2,Supermarket Type1,1853.5872,20,Food
FDA46,13.6,Low Fat,0.117874024,Snack Foods,193.6136,OUT045,Small,Tier 2,Supermarket Type1,4471.5128,20,Food
DRD24,13.85,Low Fat,0.030795085,Soft Drinks,143.3154,OUT046,Small,Tier 1,Supermarket Type1,1985.4156,25,Drinks
FDL39,16.1,Regular,0.063689583,Dairy,181.9318,OUT017,Small,Tier 2,Supermarket Type1,5954.2494,15,Food
FDD52,18.25,Regular,0.184041545,Dairy,110.157,OUT018,Medium,Tier 3,Supermarket Type2,1867.569,13,Food
FDR55,12.15,Regular,0.13283066,Fruits and Vegetables,190.6872,OUT017,Small,Tier 2,Supermarket Type1,2269.0464,15,Food
DRI13,15.35,Low Fat,0.020441939,Soft Drinks,216.4508,OUT017,Small,Tier 2,Supermarket Type1,5426.27,15,Drinks
FDG31,12.857645184136183,Low Fat,0.037712875,Meat,64.4826,OUT027,Medium,Tier 3,Supermarket Type3,2518.7214,37,Food
FDP04,15.35,Low Fat,0.013840784,Frozen Foods,65.2168,OUT045,Small,Tier 2,Supermarket Type1,958.752,20,Food
FDH35,18.25,Low Fat,0.060198496,Starchy Foods,162.9526,OUT013,High,Tier 3,Supermarket Type1,1151.1682,35,Food
NCB42,11.8,Non-Edible,0.008559557,Health and Hygiene,117.2492,OUT035,Small,Tier 2,Supermarket Type1,2432.8332,18,Non-Consumable
FDQ14,9.27,Low Fat,0.061883353,Dairy,147.905,OUT049,Medium,Tier 1,Supermarket Type1,1647.855,23,Food
FDI19,12.857645184136183,Low Fat,0.052085615,Meat,242.8512,OUT027,Medium,Tier 3,Supermarket Type3,5816.4288,37,Food
FDJ55,12.8,Regular,0.039385992,Meat,224.8404,OUT010,Small,Tier 3,Grocery Store,1575.2828,24,Food
DRN59,15.0,Low Fat,0.064241345,Hard Drinks,45.206,OUT049,Medium,Tier 1,Supermarket Type1,792.302,23,Drinks
NCR06,12.5,Non-Edible,0.006759519,Household,42.8112,OUT013,High,Tier 3,Supermarket Type1,639.168,35,Non-Consumable
NCF42,17.35,Non-Edible,0.167243769,Household,176.2712,OUT013,High,Tier 3,Supermarket Type1,2988.1104,35,Non-Consumable
FDG24,7.975,Low Fat,0.01469075,Baking Goods,84.725,OUT018,Medium,Tier 3,Supermarket Type2,1747.725,13,Food
FDB58,10.5,Regular,0.013551445,Snack Foods,142.0154,OUT018,Medium,Tier 3,Supermarket Type2,2410.8618,13,Food
FDQ56,12.857645184136183,Low Fat,0.105085956,Fruits and Vegetables,82.3908,OUT027,Medium,Tier 3,Supermarket Type3,3691.1952,37,Food
NCV41,14.35,Non-Edible,0.017038777,Health and Hygiene,112.5228,OUT046,Small,Tier 1,Supermarket Type1,1989.4104,25,Non-Consumable
FDW19,12.35,Regular,0.038718195,Fruits and Vegetables,110.657,OUT017,Small,Tier 2,Supermarket Type1,2087.283,15,Food
FDO56,10.195,Regular,0.075291577,Fruits and Vegetables,119.1808,OUT010,Small,Tier 3,Grocery Store,351.5424,24,Food
FDI41,18.5,Regular,0.0,Frozen Foods,148.7418,OUT045,Small,Tier 2,Supermarket Type1,2501.4106,20,Food
FDN10,11.5,Low Fat,0.0,Snack Foods,119.5124,OUT018,Medium,Tier 3,Supermarket Type2,829.5868,13,Food
FDY20,12.5,Regular,0.082085787,Fruits and Vegetables,92.2488,OUT018,Medium,Tier 3,Supermarket Type2,1358.232,13,Food
DRM37,12.857645184136183,Low Fat,0.095931002,Soft Drinks,198.5768,OUT027,Medium,Tier 3,Supermarket Type3,6897.688,37,Drinks
FDV34,10.695,Regular,0.011448629,Snack Foods,72.9038,OUT045,Small,Tier 2,Supermarket Type1,1034.6532,20,Food
NCX18,14.15,Non-Edible,0.00879232,Household,195.011,OUT035,Small,Tier 2,Supermarket Type1,1964.11,18,Non-Consumable
FDY10,17.6,Low Fat,0.049167388,Snack Foods,114.9176,OUT045,Small,Tier 2,Supermarket Type1,1946.7992,20,Food
NCZ17,12.857645184136183,Non-Edible,0.079046992,Health and Hygiene,39.8506,OUT027,Medium,Tier 3,Supermarket Type3,1480.0734,37,Non-Consumable
FDT12,6.215,Regular,0.049580407,Baking Goods,227.4062,OUT013,High,Tier 3,Supermarket Type1,5191.2426,35,Food
FDD57,18.1,Low Fat,0.022399592,Fruits and Vegetables,96.0094,OUT046,Small,Tier 1,Supermarket Type1,1808.9786,25,Food
FDK45,11.65,Low Fat,0.033926852,Seafood,111.586,OUT045,Small,Tier 2,Supermarket Type1,3395.58,20,Food
FDJ57,7.42,Regular,0.021617397,Seafood,185.0582,OUT045,Small,Tier 2,Supermarket Type1,5201.2296,20,Food
NCI31,20.0,Non-Edible,0.0814536,Others,36.819,OUT049,Medium,Tier 1,Supermarket Type1,768.999,23,Non-Consumable
FDZ48,17.75,Low Fat,0.07607772,Baking Goods,112.4544,OUT049,Medium,Tier 1,Supermarket Type1,2348.9424,23,Food
FDI16,14.0,Regular,0.135775701,Frozen Foods,54.564,OUT046,Small,Tier 1,Supermarket Type1,1597.92,25,Food
FDZ31,15.35,Regular,0.0,Fruits and Vegetables,193.0504,OUT049,Medium,Tier 1,Supermarket Type1,2492.7552,23,Food
DRG15,6.13,Low Fat,0.076891526,Dairy,61.5536,OUT045,Small,Tier 2,Supermarket Type1,796.2968,20,Drinks
FDX36,9.695,Regular,0.128543405,Baking Goods,226.5404,OUT045,Small,Tier 2,Supermarket Type1,4500.808,20,Food
FDD40,20.25,Regular,0.014793357,Dairy,191.5162,OUT046,Small,Tier 1,Supermarket Type1,3078.6592,25,Food
FDA04,12.857645184136183,Regular,0.066406853,Frozen Foods,259.7962,OUT027,Medium,Tier 3,Supermarket Type3,5697.9164,37,Food
FDL21,15.85,Regular,0.007140468,Snack Foods,40.848,OUT013,High,Tier 3,Supermarket Type1,679.116,35,Food
FDS21,19.85,Regular,0.020858779,Snack Foods,62.8194,OUT013,High,Tier 3,Supermarket Type1,928.791,35,Food
DRF23,4.61,Low Fat,0.123346085,Hard Drinks,172.5396,OUT017,Small,Tier 2,Supermarket Type1,3663.2316,15,Drinks
FDM46,7.365,Low Fat,0.159937597,Snack Foods,93.912,OUT035,Small,Tier 2,Supermarket Type1,1304.968,18,Food
DRG49,12.857645184136183,Low Fat,0.067128641,Soft Drinks,242.8486,OUT027,Medium,Tier 3,Supermarket Type3,3420.8804,37,Drinks
FDG26,18.85,Low Fat,0.042736348,Canned,255.933,OUT045,Small,Tier 2,Supermarket Type1,3844.995,20,Food
FDR51,12.857645184136183,Regular,0.172629683,Meat,148.4708,OUT027,Medium,Tier 3,Supermarket Type3,3761.77,37,Food
FDV39,11.3,Low Fat,0.007278512,Meat,196.7426,OUT035,Small,Tier 2,Supermarket Type1,2768.3964,18,Food
FDC39,7.405,Low Fat,0.0,Dairy,205.7296,OUT017,Small,Tier 2,Supermarket Type1,4570.0512,15,Food
FDP45,15.7,Regular,0.03079807,Snack Foods,252.9724,OUT017,Small,Tier 2,Supermarket Type1,3020.0688,15,Food
FDC56,7.72,Low Fat,0.12152072,Fruits and Vegetables,118.244,OUT046,Small,Tier 1,Supermarket Type1,958.752,25,Food
FDK38,6.65,Low Fat,0.053591345,Canned,149.7734,OUT017,Small,Tier 2,Supermarket Type1,2375.5744,15,Food
NCJ29,10.6,Non-Edible,0.035163639,Health and Hygiene,84.4224,OUT013,High,Tier 3,Supermarket Type1,852.224,35,Non-Consumable
NCF19,12.857645184136183,Non-Edible,0.061470858,Household,48.6034,OUT019,Small,Tier 1,Grocery Store,145.8102,37,Non-Consumable
FDG59,15.85,Low Fat,0.043226398,Starchy Foods,37.5164,OUT035,Small,Tier 2,Supermarket Type1,270.3148,18,Food
FDE59,12.15,Low Fat,0.062640143,Starchy Foods,36.6532,OUT017,Small,Tier 2,Supermarket Type1,251.6724,15,Food
FDB04,11.35,Regular,0.06358394,Dairy,89.4856,OUT017,Small,Tier 2,Supermarket Type1,1142.5128,15,Food
NCK05,20.1,Non-Edible,0.077389797,Health and Hygiene,60.8536,OUT013,High,Tier 3,Supermarket Type1,1347.5792,35,Non-Consumable
FDR03,15.7,Regular,0.00878535,Meat,204.998,OUT017,Small,Tier 2,Supermarket Type1,5366.348,15,Food
FDQ03,12.857645184136183,Regular,0.136592891,Meat,238.0248,OUT019,Small,Tier 1,Grocery Store,711.0744,37,Food
FDC59,16.7,Regular,0.054937907,Starchy Foods,64.2168,OUT017,Small,Tier 2,Supermarket Type1,1661.8368,15,Food
DRB13,6.115,Regular,0.007084185,Soft Drinks,191.153,OUT017,Small,Tier 2,Supermarket Type1,3415.554,15,Drinks
NCE54,20.7,Non-Edible,0.027052013,Household,73.9354,OUT017,Small,Tier 2,Supermarket Type1,1655.1788,15,Non-Consumable
FDC10,9.8,Regular,0.072863893,Snack Foods,118.6098,OUT035,Small,Tier 2,Supermarket Type1,843.5686,18,Food
FDR46,12.857645184136183,Low Fat,0.244102315,Snack Foods,148.076,OUT019,Small,Tier 1,Grocery Store,146.476,37,Food
FDA10,20.35,Low Fat,0.141789197,Snack Foods,121.9072,OUT035,Small,Tier 2,Supermarket Type1,1347.5792,18,Food
FDP23,12.857645184136183,Low Fat,0.035414528,Breads,218.2166,OUT027,Medium,Tier 3,Supermarket Type3,3701.1822,37,Food
FDJ41,6.85,Low Fat,0.022864238,Frozen Foods,260.0594,OUT013,High,Tier 3,Supermarket Type1,6018.1662,35,Food
FDL46,20.35,Low Fat,0.054011943,Snack Foods,116.5466,OUT013,High,Tier 3,Supermarket Type1,1885.5456,35,Food
FDX33,9.195,Regular,0.117462619,Snack Foods,158.9578,OUT035,Small,Tier 2,Supermarket Type1,2246.4092,18,Food
NCL29,9.695,Non-Edible,0.11411658,Health and Hygiene,158.8604,OUT049,Medium,Tier 1,Supermarket Type1,4436.8912,23,Non-Consumable
FDE16,12.857645184136183,Low Fat,0.046124444,Frozen Foods,206.7954,OUT019,Small,Tier 1,Grocery Store,833.5816,37,Food
FDM57,11.65,Regular,0.075849167,Snack Foods,85.1908,OUT046,Small,Tier 1,Supermarket Type1,2181.1608,25,Food
FDZ36,6.035,Regular,0.065729039,Baking Goods,188.324,OUT013,High,Tier 3,Supermarket Type1,1491.392,35,Food
NCW42,18.2,Non-Edible,0.097865088,Household,221.8456,OUT010,Small,Tier 3,Grocery Store,884.1824,24,Non-Consumable
NCI54,12.857645184136183,Non-Edible,0.058827583,Household,110.4912,OUT019,Small,Tier 1,Grocery Store,436.7648,37,Non-Consumable
DRK01,7.63,Low Fat,0.061313057,Soft Drinks,93.3436,OUT018,Medium,Tier 3,Supermarket Type2,1323.6104,13,Drinks
FDX10,6.385,Regular,0.123961415,Snack Foods,33.2874,OUT045,Small,Tier 2,Supermarket Type1,141.1496,20,Food
FDO46,9.6,Regular,0.014270394,Snack Foods,187.3872,OUT018,Medium,Tier 3,Supermarket Type2,2647.2208,13,Food
FDD16,20.5,Low Fat,0.060847634,Frozen Foods,75.0696,OUT010,Small,Tier 3,Grocery Store,149.1392,24,Food
FDZ20,12.857645184136183,Low Fat,0.0,Fruits and Vegetables,253.0356,OUT027,Medium,Tier 3,Supermarket Type3,11445.102,37,Food
NCI18,18.35,Non-Edible,0.014103354,Household,225.4746,OUT017,Small,Tier 2,Supermarket Type1,1346.2476,15,Non-Consumable
DRI25,19.6,Low Fat,0.033901442,Soft Drinks,56.2614,OUT046,Small,Tier 1,Supermarket Type1,773.6596,25,Drinks
FDY44,14.15,Regular,0.024454052,Fruits and Vegetables,197.211,OUT045,Small,Tier 2,Supermarket Type1,3731.809,20,Food
FDW38,12.857645184136183,Regular,0.0,Dairy,55.9298,OUT019,Small,Tier 1,Grocery Store,107.8596,37,Food
FDY33,12.857645184136183,Regular,0.096730427,Snack Foods,159.0262,OUT027,Medium,Tier 3,Supermarket Type3,5887.6694,37,Food
DRH51,17.6,Low Fat,0.097198194,Dairy,89.8856,OUT035,Small,Tier 2,Supermarket Type1,351.5424,18,Drinks
FDT32,19.0,Regular,0.066005186,Fruits and Vegetables,188.4214,OUT017,Small,Tier 2,Supermarket Type1,2826.321,15,Food
FDI50,8.42,Regular,0.030890618,Canned,228.7352,OUT049,Medium,Tier 1,Supermarket Type1,5954.9152,23,Food
FDB60,9.3,Low Fat,0.028498354,Baking Goods,195.8136,OUT013,High,Tier 3,Supermarket Type1,2332.9632,35,Food
