Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined
FDD50,12.857645184136183,Low Fat,0.14095631,Canned,167.7132,OUT027,Medium,Tier 3,Supermarket Type3,3889.6036,38,Food
NCU05,11.8,Non-Edible,0.058827557,Health and Hygiene,80.8618,OUT049,Medium,Tier 1,Supermarket Type1,1288.9888,24,Non-Consumable
FDI56,7.325,Low Fat,0.093765794,Fruits and Vegetables,90.3146,OUT018,Medium,Tier 3,Supermarket Type2,1733.0774,14,Food
DRL11,10.5,Low Fat,0.048092816,Hard Drinks,159.2946,OUT049,Medium,Tier 1,Supermarket Type1,1893.5352,24,Drinks
FDQ08,15.7,Regular,0.018968743,Fruits and Vegetables,61.9536,OUT045,Small,Tier 2,Supermarket Type1,1225.072,21,Food
FDW20,12.857645184136183,Low Fat,0.024032484,Fruits and Vegetables,124.973,OUT027,Medium,Tier 3,Supermarket Type3,2463.46,38,Food
FDW46,13.0,Regular,0.070444232,Snack Foods,63.4484,OUT045,Small,Tier 2,Supermarket Type1,1043.9744,21,Food
FDO09,13.5,Regular,0.125469442,Snack Foods,264.491,OUT049,Medium,Tier 1,Supermarket Type1,6574.775,24,Food
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,128.9652,OUT018,Medium,Tier 3,Supermarket Type2,1679.1476,14,Drinks
FDP26,7.785,Low Fat,0.139436695,Dairy,103.0306,OUT013,High,Tier 3,Supermarket Type1,2404.2038,36,Food
FDO19,17.7,Regular,0.016593506,Fruits and Vegetables,46.9034,OUT035,Small,Tier 2,Supermarket Type1,972.068,19,Food
NCG43,20.2,Non-Edible,0.124261614,Household,93.6462,OUT010,Small,Tier 3,Grocery Store,277.6386,25,Non-Consumable
FDG02,7.855,Low Fat,0.011261165,Canned,189.5188,OUT046,Small,Tier 1,Supermarket Type1,1904.188,26,Food
FDO32,6.36,Low Fat,0.120520818,Fruits and Vegetables,45.906,OUT035,Small,Tier 2,Supermarket Type1,419.454,19,Food
FDR34,17.0,Regular,0.015965308,Snack Foods,229.4352,OUT046,Small,Tier 1,Supermarket Type1,4809.7392,26,Food
FDU59,5.78,Low Fat,0.096386227,Breads,163.5552,OUT046,Small,Tier 1,Supermarket Type1,1787.0072,26,Food
FDN31,11.5,Low Fat,0.073029341,Fruits and Vegetables,187.953,OUT045,Small,Tier 2,Supermarket Type1,2656.542,21,Food
FDT55,12.857645184136183,Regular,0.043443753,Fruits and Vegetables,158.1946,OUT027,Medium,Tier 3,Supermarket Type3,6942.9624,38,Food
FDE08,18.2,Low Fat,0.049520593,Fruits and Vegetables,147.3734,OUT018,Medium,Tier 3,Supermarket Type2,2375.5744,14,Food
FDK52,18.25,Low Fat,0.079152918,Frozen Foods,223.8062,OUT013,High,Tier 3,Supermarket Type1,4288.4178,36,Food
FDW11,12.6,Low Fat,0.048741487,Breads,60.4194,OUT013,High,Tier 3,Supermarket Type1,990.7104,36,Food
FDC03,8.575,Regular,0.071958197,Dairy,195.3794,OUT049,Medium,Tier 1,Supermarket Type1,3511.4292,24,Food
FDR43,18.2,Low Fat,0.162147349,Fruits and Vegetables,37.719,OUT018,Medium,Tier 3,Supermarket Type2,549.285,14,Food
FDL14,8.115,Regular,0.05382735,Canned,155.2972,OUT010,Small,Tier 3,Grocery Store,311.5944,25,Food
FDP39,12.65,Low Fat,0.069565759,Meat,52.4324,OUT045,Small,Tier 2,Supermarket Type1,571.2564,21,Food
FDG29,12.857645184136183,Low Fat,0.056019324,Frozen Foods,40.0454,OUT027,Medium,Tier 3,Supermarket Type3,419.454,38,Food
DRH15,8.775,Low Fat,0.109911272,Dairy,41.9428,OUT046,Small,Tier 1,Supermarket Type1,1537.998,26,Drinks
FDT11,5.94,Regular,0.029366813,Breads,187.7556,OUT035,Small,Tier 2,Supermarket Type1,3755.112,19,Food
FDU48,18.85,Low Fat,0.055347985,Baking Goods,131.5284,OUT035,Small,Tier 2,Supermarket Type1,1581.9408,19,Food
FDY12,9.8,Regular,0.0,Baking Goods,49.2008,OUT013,High,Tier 3,Supermarket Type1,657.8104,36,Food
FDS44,12.65,Regular,0.156926608,Fruits and Vegetables,238.3538,OUT017,Small,Tier 2,Supermarket Type1,5528.1374,16,Food
NCP06,20.7,Non-Edible,0.039405676,Household,149.8366,OUT018,Medium,Tier 3,Supermarket Type2,2267.049,14,Non-Consumable
DRH23,14.65,Low Fat,0.170176516,Hard Drinks,55.2614,OUT013,High,Tier 3,Supermarket Type1,718.3982,36,Drinks
FDA16,12.857645184136183,Low Fat,0.033777629,Frozen Foods,222.8456,OUT027,Medium,Tier 3,Supermarket Type3,7073.4592,38,Food
FDT45,15.85,Low Fat,0.057546914,Snack Foods,55.8956,OUT018,Medium,Tier 3,Supermarket Type2,491.3604,14,Food
FDE56,17.25,Regular,0.160095901,Fruits and Vegetables,61.5194,OUT017,Small,Tier 2,Supermarket Type1,1052.6298,16,Food
FDA40,16.0,Regular,0.099832728,Frozen Foods,87.4856,OUT017,Small,Tier 2,Supermarket Type1,263.6568,16,Food
FDA39,6.32,Low Fat,0.012717946,Meat,40.2822,OUT046,Small,Tier 1,Supermarket Type1,628.5152,26,Food
NCB19,6.525,Non-Edible,0.090278634,Household,86.7882,OUT035,Small,Tier 2,Supermarket Type1,1975.4286,19,Non-Consumable
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,High,Tier 3,Supermarket Type1,3861.64,36,Food
FDV22,14.85,Regular,0.009958941,Snack Foods,157.963,OUT045,Small,Tier 2,Supermarket Type1,2816.334,21,Food
FDO40,17.1,Low Fat,0.032678839,Frozen Foods,150.7392,OUT049,Medium,Tier 1,Supermarket Type1,3131.9232,24,Food
FDD21,10.3,Regular,0.0,Fruits and Vegetables,115.0176,OUT013,High,Tier 3,Supermarket Type1,4122.6336,36,Food
FDO36,19.7,Low Fat,0.077849003,Baking Goods,179.166,OUT013,High,Tier 3,Supermarket Type1,3056.022,36,Food
FDV34,10.695,Regular,0.011443222,Snack Foods,73.5038,OUT049,Medium,Tier 1,Supermarket Type1,1478.076,24,Food
NCY18,7.285,Non-Edible,0.031214809,Household,177.1054,OUT045,Small,Tier 2,Supermarket Type1,2626.581,21,Non-Consumable
NCM54,17.7,Non-Edible,0.051146565,Household,127.3678,OUT018,Medium,Tier 3,Supermarket Type2,3306.3628,14,Non-Consumable
FDB59,18.25,Low Fat,0.015302653,Snack Foods,198.0084,OUT049,Medium,Tier 1,Supermarket Type1,793.6336,24,Food
FDS45,5.175,Regular,0.04937018,Snack Foods,106.7622,OUT010,Small,Tier 3,Grocery Store,211.7244,25,Food
FDV24,5.635,Low Fat,0.0,Baking Goods,148.705,OUT049,Medium,Tier 1,Supermarket Type1,1198.44,24,Food
FDD46,6.035,Low Fat,0.236433601,Snack Foods,155.5998,OUT010,Small,Tier 3,Grocery Store,153.7998,25,Food
FDQ39,14.8,Low Fat,0.081372267,Meat,191.4846,OUT018,Medium,Tier 3,Supermarket Type2,3057.3536,14,Food
FDD52,18.25,Regular,0.18329488,Dairy,111.657,OUT046,Small,Tier 1,Supermarket Type1,1537.998,26,Food
FDL39,16.1,Regular,0.06358934,Dairy,179.4318,OUT018,Medium,Tier 3,Supermarket Type2,360.8636,14,Food
FDV02,16.75,Low Fat,0.060792265,Dairy,170.4106,OUT018,Medium,Tier 3,Supermarket Type2,513.3318,14,Food
FDE11,17.7,Regular,0.0,Starchy Foods,184.3924,OUT046,Small,Tier 1,Supermarket Type1,4257.1252,26,Food
NCU54,8.88,Non-Edible,0.098775709,Household,208.927,OUT049,Medium,Tier 1,Supermarket Type1,7130.718,24,Non-Consumable
FDR43,18.2,Low Fat,0.270300331,Fruits and Vegetables,38.319,OUT010,Small,Tier 3,Grocery Store,109.857,25,Food
FDD51,11.15,Low Fat,0.119852889,Dairy,44.9744,OUT013,High,Tier 3,Supermarket Type1,498.0184,36,Food
FDO60,20.0,Low Fat,0.034563936,Baking Goods,45.3086,OUT017,Small,Tier 2,Supermarket Type1,490.6946,16,Food
NCS06,7.935,Non-Edible,0.031710329,Household,263.091,OUT013,High,Tier 3,Supermarket Type1,5522.811,36,Non-Consumable
FDX50,20.1,Low Fat,0.074778547,Dairy,110.7228,OUT045,Small,Tier 2,Supermarket Type1,1657.842,21,Food
FDQ55,13.65,Regular,0.013035609,Fruits and Vegetables,114.7834,OUT035,Small,Tier 2,Supermarket Type1,3455.502,19,Food
FDL52,6.635,Regular,0.046277956,Frozen Foods,36.7506,OUT018,Medium,Tier 3,Supermarket Type2,75.9012,14,Food
FDK52,18.25,Low Fat,0.0793795,Frozen Foods,226.1062,OUT045,Small,Tier 2,Supermarket Type1,6771.186,21,Food
NCO02,11.15,Non-Edible,0.073783159,Others,66.0142,OUT017,Small,Tier 2,Supermarket Type1,988.713,16,Non-Consumable
NCO30,19.5,Non-Edible,0.01572192,Household,185.6608,OUT035,Small,Tier 2,Supermarket Type1,918.804,19,Non-Consumable
FDA33,6.48,Low Fat,0.033952603,Snack Foods,148.2076,OUT049,Medium,Tier 1,Supermarket Type1,3399.5748,24,Food
FDB12,11.15,Regular,0.105220024,Baking Goods,102.7648,OUT013,High,Tier 3,Supermarket Type1,1142.5128,36,Food
FDT40,5.985,Low Fat,0.095715608,Frozen Foods,125.8678,OUT013,High,Tier 3,Supermarket Type1,3560.6984,36,Food
NCO05,7.27,Non-Edible,0.046822808,Health and Hygiene,99.3384,OUT017,Small,Tier 2,Supermarket Type1,2759.0752,16,Non-Consumable
FDR32,6.78,Regular,0.0,Fruits and Vegetables,227.5694,OUT049,Medium,Tier 1,Supermarket Type1,3653.9104,24,Food
FDM04,9.195,Regular,0.04731256,Frozen Foods,50.7666,OUT018,Medium,Tier 3,Supermarket Type2,512.666,14,Food
DRL01,19.5,Regular,0.077108099,Soft Drinks,232.8958,OUT013,High,Tier 3,Supermarket Type1,5608.6992,36,Drinks
FDQ56,6.59,Low Fat,0.106027474,Fruits and Vegetables,83.9908,OUT018,Medium,Tier 3,Supermarket Type2,1426.1436,14,Food
FDH08,7.51,Low Fat,0.01742908,Fruits and Vegetables,229.601,OUT046,Small,Tier 1,Supermarket Type1,6201.927,26,Food
NCQ06,12.857645184136183,Non-Edible,0.073229342,Household,254.1014,OUT019,Small,Tier 1,Grocery Store,255.0014,38,Non-Consumable
FDG16,12.857645184136183,Low Fat,0.157257637,Frozen Foods,215.0192,OUT019,Small,Tier 1,Grocery Store,1078.596,38,Food
FDZ40,12.857645184136183,Low Fat,0.039988162,Frozen Foods,55.7298,OUT027,Medium,Tier 3,Supermarket Type3,1024.6662,38,Food
FDY51,12.5,Low Fat,0.081119484,Meat,220.0798,OUT035,Small,Tier 2,Supermarket Type1,1322.2788,19,Food
NCN41,17.0,Non-Edible,0.052421981,Health and Hygiene,123.773,OUT018,Medium,Tier 3,Supermarket Type2,1231.73,14,Non-Consumable
NCM17,12.857645184136183,Non-Edible,0.070791391,Health and Hygiene,46.4086,OUT027,Medium,Tier 3,Supermarket Type3,2007.387,38,Non-Consumable
FDP39,12.65,Low Fat,0.069817659,Meat,53.5324,OUT017,Small,Tier 2,Supermarket Type1,830.9184,16,Food
FDZ08,12.5,Regular,0.109971578,Fruits and Vegetables,82.7592,OUT035,Small,Tier 2,Supermarket Type1,577.9144,19,Food
FDU03,18.7,Regular,0.091950972,Meat,184.2292,OUT018,Medium,Tier 3,Supermarket Type2,1277.0044,14,Food
FDZ49,11.0,Regular,0.133145617,Canned,218.4798,OUT046,Small,Tier 1,Supermarket Type1,2203.798,26,Food
NCX30,12.857645184136183,Non-Edible,0.046609281,Household,248.6776,OUT019,Small,Tier 1,Grocery Store,495.3552,38,Non-Consumable
FDV08,7.35,Low Fat,0.028652919,Fruits and Vegetables,40.5454,OUT045,Small,Tier 2,Supermarket Type1,545.2902,21,Food
FDB15,10.895,Low Fat,0.136696892,Dairy,264.5568,OUT013,High,Tier 3,Supermarket Type1,5536.7928,36,Food
FDY49,17.2,Regular,0.012002075,Canned,165.3184,OUT013,High,Tier 3,Supermarket Type1,990.7104,36,Food
FDF24,15.5,Regular,0.025513973,Baking Goods,83.7934,OUT017,Small,Tier 2,Supermarket Type1,1474.0812,16,Food
DRK47,7.905,Low Fat,0.064194304,Hard Drinks,229.4694,OUT045,Small,Tier 2,Supermarket Type1,2055.3246,21,Drinks
DRD37,9.8,Low Fat,0.013920032,Soft Drinks,45.006,OUT017,Small,Tier 2,Supermarket Type1,792.302,16,Drinks
FDH40,11.6,Regular,0.079251097,Frozen Foods,79.2276,OUT018,Medium,Tier 3,Supermarket Type2,649.8208,14,Food
FDL12,12.857645184136183,Regular,0.121043709,Baking Goods,59.422,OUT027,Medium,Tier 3,Supermarket Type3,1078.596,38,Food
FDW11,12.857645184136183,Low Fat,0.048545853,Breads,60.1194,OUT027,Medium,Tier 3,Supermarket Type3,1114.5492,38,Food
NCE06,5.825,Non-Edible,0.091467933,Household,159.7894,OUT035,Small,Tier 2,Supermarket Type1,1294.3152,19,Non-Consumable
FDF32,16.35,Low Fat,0.0,Fruits and Vegetables,196.3426,OUT018,Medium,Tier 3,Supermarket Type2,1384.1982,14,Food
DRI47,14.7,Low Fat,0.020916223,Hard Drinks,141.8128,OUT035,Small,Tier 2,Supermarket Type1,1869.5664,19,Drinks
DRA12,11.6,Low Fat,0.0,Soft Drinks,141.9154,OUT035,Small,Tier 2,Supermarket Type1,992.7078,19,Drinks
FDX45,16.75,Low Fat,0.104768536,Snack Foods,155.163,OUT013,High,Tier 3,Supermarket Type1,2972.797,36,Food
FDR35,12.5,Low Fat,0.020680499,Breads,197.2742,OUT013,High,Tier 3,Supermarket Type1,2587.9646,36,Food
FDK03,12.6,Regular,0.123727659,Dairy,253.0356,OUT010,Small,Tier 3,Grocery Store,254.3356,25,Food
NCJ18,12.35,Non-Edible,0.163805509,Household,117.6124,OUT013,High,Tier 3,Supermarket Type1,3910.9092,36,Non-Consumable
FDN48,13.35,Low Fat,0.065082452,Baking Goods,93.0804,OUT045,Small,Tier 2,Supermarket Type1,2113.2492,21,Food
FDZ59,12.857645184136183,Regular,0.182128363,Baking Goods,165.65,OUT019,Small,Tier 1,Grocery Store,665.8,38,Food
FDB57,12.857645184136183,Regular,0.01871404,Fruits and Vegetables,223.4772,OUT027,Medium,Tier 3,Supermarket Type3,7116.0704,38,Food
DRP35,12.857645184136183,Low Fat,0.159096908,Hard Drinks,129.3336,OUT019,Small,Tier 1,Grocery Store,127.8336,38,Drinks
FDZ59,6.63,Regular,0.103935018,Baking Goods,166.85,OUT013,High,Tier 3,Supermarket Type1,5326.4,36,Food
FDU58,6.61,Regular,0.029129907,Snack Foods,188.4898,OUT018,Medium,Tier 3,Supermarket Type2,4677.245,14,Food
FDL09,19.6,Regular,0.128011859,Snack Foods,166.8816,OUT035,Small,Tier 2,Supermarket Type1,1845.5976,19,Food
FDY38,13.6,Regular,0.119850541,Dairy,234.53,OUT017,Small,Tier 2,Supermarket Type1,6524.84,16,Food
FDI46,12.857645184136183,Low Fat,0.073985248,Snack Foods,252.5724,OUT027,Medium,Tier 3,Supermarket Type3,3271.7412,38,Food
FDL03,19.25,Regular,0.027233781,Meat,197.511,OUT017,Small,Tier 2,Supermarket Type1,982.055,16,Food
DRC25,12.857645184136183,Low Fat,0.079440262,Soft Drinks,86.7882,OUT019,Small,Tier 1,Grocery Store,85.8882,38,Drinks
FDU60,20.0,Regular,0.060022526,Baking Goods,168.7132,OUT045,Small,Tier 2,Supermarket Type1,6426.3016,21,Food
FDP25,12.857645184136183,Low Fat,0.02110482,Canned,217.0824,OUT027,Medium,Tier 3,Supermarket Type3,6769.8544,38,Food
FDO57,20.75,Low Fat,0.181958524,Snack Foods,161.0578,OUT010,Small,Tier 3,Grocery Store,481.3734,25,Food
FDQ09,7.235,Low Fat,0.058222587,Snack Foods,114.8834,OUT049,Medium,Tier 1,Supermarket Type1,3340.3186,24,Food
NCY05,12.857645184136183,Non-Edible,0.054723717,Health and Hygiene,36.6874,OUT027,Medium,Tier 3,Supermarket Type3,1058.622,38,Non-Consumable
FDA20,6.78,Low Fat,0.066724663,Fruits and Vegetables,187.724,OUT049,Medium,Tier 1,Supermarket Type1,1491.392,24,Food
FDF16,7.3,Low Fat,0.144167934,Frozen Foods,146.3076,OUT010,Small,Tier 3,Grocery Store,886.8456,25,Food
NCG07,12.3,Non-Edible,0.052458358,Household,188.753,OUT013,High,Tier 3,Supermarket Type1,3795.06,36,Non-Consumable
FDR46,16.85,Low Fat,0.139985583,Snack Foods,145.276,OUT018,Medium,Tier 3,Supermarket Type2,2490.092,14,Food
FDP22,14.65,Regular,0.099286298,Snack Foods,49.8666,OUT049,Medium,Tier 1,Supermarket Type1,563.9326,24,Food
FDL45,15.6,Low Fat,0.037680711,Snack Foods,123.7704,OUT035,Small,Tier 2,Supermarket Type1,3129.26,19,Food
NCF42,17.35,Non-Edible,0.168064909,Household,176.2712,OUT018,Medium,Tier 3,Supermarket Type2,1230.3984,14,Non-Consumable
FDD04,16.0,Low Fat,0.090111173,Dairy,141.3154,OUT049,Medium,Tier 1,Supermarket Type1,3261.7542,24,Food
FDC45,17.0,Low Fat,0.136286138,Fruits and Vegetables,170.9106,OUT018,Medium,Tier 3,Supermarket Type2,1197.7742,14,Food
FDI40,11.5,Regular,0.125857678,Frozen Foods,100.5358,OUT045,Small,Tier 2,Supermarket Type1,2111.2518,21,Food
FDQ11,5.695,Regular,0.067700925,Breads,256.5988,OUT046,Small,Tier 1,Supermarket Type1,2055.9904,26,Food
DRM48,15.2,Low Fat,0.112896669,Soft Drinks,36.0848,OUT046,Small,Tier 1,Supermarket Type1,1193.1136,26,Drinks
FDS12,9.1,Low Fat,0.173973652,Baking Goods,126.5362,OUT013,High,Tier 3,Supermarket Type1,1761.7068,36,Food
FDR46,16.85,Low Fat,0.0,Snack Foods,146.076,OUT017,Small,Tier 2,Supermarket Type1,2636.568,16,Food
NCO02,11.15,Non-Edible,0.073516952,Others,65.9142,OUT045,Small,Tier 2,Supermarket Type1,790.9704,21,Non-Consumable
FDQ52,17.0,Low Fat,0.119285634,Frozen Foods,247.4434,OUT013,High,Tier 3,Supermarket Type1,2980.1208,36,Food
FDY28,7.47,Regular,0.153011599,Frozen Foods,215.2218,OUT017,Small,Tier 2,Supermarket Type1,3419.5488,16,Food
FDE32,20.7,Low Fat,0.04875891,Fruits and Vegetables,37.3506,OUT046,Small,Tier 1,Supermarket Type1,834.9132,26,Food
FDJ58,15.6,Regular,0.105276162,Snack Foods,173.2764,OUT035,Small,Tier 2,Supermarket Type1,3779.0808,19,Food
FDJ27,17.7,Regular,0.122123201,Meat,100.7674,OUT045,Small,Tier 2,Supermarket Type1,814.9392,21,Food
NCM18,13.0,Non-Edible,0.082970667,Household,60.0194,OUT049,Medium,Tier 1,Supermarket Type1,1114.5492,24,Non-Consumable
FDA02,14.0,Regular,0.029782937,Dairy,146.3786,OUT045,Small,Tier 2,Supermarket Type1,866.8716,21,Food
FDT26,18.85,Regular,0.067953506,Dairy,119.044,OUT046,Small,Tier 1,Supermarket Type1,2396.88,26,Food
DRD60,15.7,Low Fat,0.03722507,Soft Drinks,182.4634,OUT035,Small,Tier 2,Supermarket Type1,1999.3974,19,Drinks
NCR18,15.85,Non-Edible,0.020487625,Household,44.0112,OUT046,Small,Tier 1,Supermarket Type1,468.7232,26,Non-Consumable
FDO27,6.175,Regular,0.179077475,Meat,94.3752,OUT046,Small,Tier 1,Supermarket Type1,1342.2528,26,Food
FDP25,12.857645184136183,Low Fat,0.037131628,Canned,216.4824,OUT019,Small,Tier 1,Grocery Store,218.3824,38,Food
FDQ51,16.0,Regular,0.017547958,Meat,48.3718,OUT035,Small,Tier 2,Supermarket Type1,614.5334,19,Food
NCH07,13.15,Non-Edible,0.093191195,Household,158.1604,OUT017,Small,Tier 2,Supermarket Type1,1426.1436,16,Non-Consumable
FDP44,16.5,Regular,0.079875237,Fruits and Vegetables,102.7332,OUT045,Small,Tier 2,Supermarket Type1,1537.998,21,Food
NCP55,14.65,Non-Edible,0.01125332,Others,57.0614,OUT017,Small,Tier 2,Supermarket Type1,939.4438,16,Non-Consumable
FDO09,13.5,Regular,0.125170423,Snack Foods,261.491,OUT013,High,Tier 3,Supermarket Type1,3418.883,36,Food
FDP38,10.1,Low Fat,0.032152004,Canned,50.6008,OUT049,Medium,Tier 1,Supermarket Type1,404.8064,24,Food
FDI48,11.85,Regular,0.056033565,Baking Goods,51.4666,OUT017,Small,Tier 2,Supermarket Type1,974.0654,16,Food
FDS58,9.285,Regular,0.021049215,Snack Foods,161.0578,OUT045,Small,Tier 2,Supermarket Type1,2406.867,21,Food
FDJ55,12.8,Regular,0.023526504,Meat,223.5404,OUT035,Small,Tier 2,Supermarket Type1,5626.01,19,Food
NCF06,6.235,Non-Edible,0.020229757,Household,260.8962,OUT049,Medium,Tier 1,Supermarket Type1,5956.9126,24,Non-Consumable
FDF41,12.15,Low Fat,0.131445848,Frozen Foods,246.846,OUT045,Small,Tier 2,Supermarket Type1,6404.996,21,Food
NCL05,12.857645184136183,Non-Edible,0.083862625,Health and Hygiene,44.077,OUT019,Small,Tier 1,Grocery Store,216.385,38,Non-Consumable
FDT24,12.35,Regular,0.18614827,Baking Goods,78.2328,OUT049,Medium,Tier 1,Supermarket Type1,1158.492,24,Food
FDK08,9.195,Regular,0.204713036,Fruits and Vegetables,101.0016,OUT010,Small,Tier 3,Grocery Store,202.4032,25,Food
FDU55,16.2,Low Fat,0.036057562,Fruits and Vegetables,260.3278,OUT018,Medium,Tier 3,Supermarket Type2,2342.9502,14,Food
NCY18,7.285,Non-Edible,0.031327839,Household,174.6054,OUT017,Small,Tier 2,Supermarket Type1,2976.7918,16,Non-Consumable
FDS11,7.05,Regular,0.055558509,Breads,224.7088,OUT046,Small,Tier 1,Supermarket Type1,3131.9232,26,Food
FDC28,12.857645184136183,Low Fat,0.0,Frozen Foods,109.9254,OUT019,Small,Tier 1,Grocery Store,108.5254,38,Food
FDR59,14.5,Regular,0.063863551,Breads,262.3594,OUT046,Small,Tier 1,Supermarket Type1,4448.2098,26,Food
DRE15,13.35,Low Fat,0.0,Dairy,75.7012,OUT017,Small,Tier 2,Supermarket Type1,1442.1228,16,Drinks
FDP19,11.5,Low Fat,0.0,Fruits and Vegetables,128.4652,OUT049,Medium,Tier 1,Supermarket Type1,2841.6344,24,Food
DRN47,12.1,Low Fat,0.016852909,Hard Drinks,180.666,OUT049,Medium,Tier 1,Supermarket Type1,2876.256,24,Drinks
FDJ34,11.8,Regular,0.094037241,Snack Foods,124.5704,OUT018,Medium,Tier 3,Supermarket Type2,1001.3632,14,Food
FDX21,7.05,Low Fat,0.085312137,Snack Foods,107.4912,OUT018,Medium,Tier 3,Supermarket Type2,982.7208,14,Food
FDI57,12.857645184136183,Low Fat,0.053764023,Seafood,195.7768,OUT027,Medium,Tier 3,Supermarket Type3,3547.3824,38,Food
NCI42,18.75,Non-Edible,0.010365546,Household,207.0954,OUT046,Small,Tier 1,Supermarket Type1,3125.931,26,Non-Consumable
FDL03,19.25,Regular,0.027135522,Meat,196.311,OUT045,Small,Tier 2,Supermarket Type1,3142.576,21,Food
FDX37,16.2,Low Fat,0.0,Canned,100.57,OUT013,High,Tier 3,Supermarket Type1,1398.18,36,Food
FDW57,8.31,Regular,0.116148596,Snack Foods,176.0028,OUT018,Medium,Tier 3,Supermarket Type2,4427.57,14,Food
FDX14,13.1,Low Fat,0.075363922,Dairy,73.8354,OUT017,Small,Tier 2,Supermarket Type1,1956.1204,16,Food
FDD09,13.5,Low Fat,0.021496403,Fruits and Vegetables,180.5976,OUT046,Small,Tier 1,Supermarket Type1,3078.6592,26,Food
FDM09,11.15,Regular,0.085931544,Snack Foods,169.679,OUT046,Small,Tier 1,Supermarket Type1,1018.674,26,Food
NCW54,7.5,Non-Edible,0.096806008,Household,56.2588,OUT018,Medium,Tier 3,Supermarket Type2,687.1056,14,Non-Consumable
DRL11,12.857645184136183,Low Fat,0.04778563,Hard Drinks,156.5946,OUT027,Medium,Tier 3,Supermarket Type3,3787.0704,38,Drinks
FDJ58,15.6,Regular,0.105725004,Snack Foods,169.9764,OUT018,Medium,Tier 3,Supermarket Type2,2748.4224,14,Food
FDX21,12.857645184136183,Low Fat,0.148764535,Snack Foods,111.1912,OUT019,Small,Tier 1,Grocery Store,109.1912,38,Food
FDA20,6.78,Low Fat,0.066997921,Fruits and Vegetables,186.524,OUT017,Small,Tier 2,Supermarket Type1,2609.936,16,Food
FDL34,16.0,Low Fat,0.040938155,Snack Foods,141.1496,OUT035,Small,Tier 2,Supermarket Type1,4516.7872,19,Food
FDL38,12.857645184136183,Regular,0.014661762,Canned,89.1172,OUT027,Medium,Tier 3,Supermarket Type3,2319.6472,38,Food
DRL11,10.5,Low Fat,0.048213766,Hard Drinks,159.6946,OUT018,Medium,Tier 3,Supermarket Type2,3629.2758,14,Drinks
FDO40,17.1,Low Fat,0.032761024,Frozen Foods,148.8392,OUT018,Medium,Tier 3,Supermarket Type2,2087.9488,14,Food
DRZ24,7.535,Low Fat,0.0,Soft Drinks,121.644,OUT045,Small,Tier 2,Supermarket Type1,1557.972,21,Drinks
FDM52,15.1,Low Fat,0.025988508,Frozen Foods,146.6076,OUT035,Small,Tier 2,Supermarket Type1,2364.9216,19,Food
FDM52,15.1,Low Fat,0.026140452,Frozen Foods,149.0076,OUT017,Small,Tier 2,Supermarket Type1,4138.6128,16,Food
FDV49,10.0,Low Fat,0.025932408,Canned,264.7226,OUT018,Medium,Tier 3,Supermarket Type2,3171.8712,14,Food
FDF47,20.85,Low Fat,0.098170402,Starchy Foods,224.0746,OUT017,Small,Tier 2,Supermarket Type1,2243.746,16,Food
FDF56,16.7,Regular,0.119439636,Fruits and Vegetables,182.1976,OUT035,Small,Tier 2,Supermarket Type1,724.3904,19,Food
FDW12,8.315,Regular,0.059540542,Baking Goods,143.6444,OUT010,Small,Tier 3,Grocery Store,145.1444,25,Food
FDY09,12.857645184136183,Low Fat,0.044122209,Snack Foods,173.8054,OUT019,Small,Tier 1,Grocery Store,175.1054,38,Food
FDY55,16.75,Low Fat,0.081304829,Fruits and Vegetables,258.4988,OUT035,Small,Tier 2,Supermarket Type1,4111.9808,19,Food
FDU36,12.857645184136183,Low Fat,0.081014461,Baking Goods,98.8384,OUT019,Small,Tier 1,Grocery Store,492.692,38,Food
NCR06,12.5,Non-Edible,0.006775667,Household,42.9112,OUT049,Medium,Tier 1,Supermarket Type1,1022.6688,24,Non-Consumable
